U45500AN2016PTC005308,ILANCE DEVELOPERS PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,19-07-16,Andaman and Nicobar Islands,100000,100000,45500,"CH 59(2),Chruch Road,  RangatAndaman IslandsIN744205",d.umailme@rediffrnail.com,0,0
U63030AN2008PTC000097,SAGAR KUMARI SHIPPING PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,24-03-08,Andaman and Nicobar Islands,500000,500000,63030,49/ABAMBOOFLAT  PORT BLAIRAndaman IslandsIN744207,vikaslalp@gmail.com,31-03-11,0
U63030AN2016OPC005312,MAKE MY JOURNEY (OPC) PRIVATE LIMITED   ,Private(One Person Company),Company limited by Shares,Non-govt company,ACTIVE,24-08-16,Andaman and Nicobar Islands,100000,100000,63030,"3RD FLOOR, SHAROOPLAL BUILDING,MARTHOMA CURCH ROAD, GOAL GHAR  PORTBLAIRAndaman IslandsIN744101",IHAROY@GMAIL.COM,0,0
U63030AN2016PTC005299,ANDAMAN EXCURSION PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,13-05-16,Andaman and Nicobar Islands,1000000,100000,63030,"1st Floor, Radha Krishna Temple ComplexJUNGLIGHAT  PORT BLAIRAndaman IslandsIN744103",babu.badat@gmail.com,0,0
U15543AN2010PTC000137,ECOGEN CRYSTALLINE WATER PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,05-04-10,Andaman and Nicobar Islands,500000,100000,15543,57(1) DAIRY FARMWARD NO.7  PORT BLAIR IN744103,ROC@VLP.CO.IN,31-03-13,31-03-13
U85193AN2014PTC000216,WELLCARE AYURVEDALAYAM (ANDAMAN) PRIVATE LIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,28-02-14,Andaman and Nicobar Islands,10000000,1000000,85193,WELCARE AYURVEDIC HOSPITAL BUILDINGRGT ROAD  PORT BLAIRAndaman IslandsIN744101,andamanhealth@gmail.com,31-03-15,31-03-15
U55101AN2016PTC005298,ROYAL RESORTS & LEISURE PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,30-04-16,Andaman and Nicobar Islands,2000000,100000,55101,JUNGLIGHAT SOUTH ANDAMAN   PORT BLAIRAndaman IslandsIN744103,babu.badat@gmail.com,0,0
U55101AN2015PTC000272,HOTEL BLUE WAVES PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,19-08-15,Andaman and Nicobar Islands,1000000,100000,55101,"PAHARGAON,SOUTH ANDAMAN  PORT BLAIRAndaman IslandsIN744103",babu.badat@gmail.com,0,0
U55101AN2015PTC000271,HOLIDAY INN BEACH RESORT PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,19-08-15,Andaman and Nicobar Islands,2000000,900000,55101,ISLAND ARCADE COMPLEXJUNGLIGHAT  PORT BLAIRAndaman IslandsIN744103,holidayinn_havelock@yahoo.in,0,0
U55101AN2015PTC000268,WHITE CORAL BEACH RESORT PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,06-08-15,Andaman and Nicobar Islands,1000000,800000,55101,OPP.BATHUNBASTI PETROL PUMPGARACHARMA POST  PORT BLAIRAndaman IslandsIN744105,roc@vlp.co.in,0,0
U55101AN2015PTC000261,AKABEA RESORTS AND LEISURE PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,04-06-15,Andaman and Nicobar Islands,1000000,500000,55101,"GROUND FLOOR, ANNAMALAI UNIVERSITY BUILDING,MIDDLE POINT,  PORT BLAIRAndaman IslandsIN744101",javed.khan@msn.com,0,0
U55101AN2014PTC000233,MANSHA HOSPITALITY AND SERVICES PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,23-10-14,Andaman and Nicobar Islands,5000000,100000,55101,"FORESHORE ROAD,HADDO  PORT BLAIRAndaman IslandsIN744102",babu.badat@gmail.com,31-03-15,31-03-15
U55101AN2014PTC000217,JADWET RESORTS AND LEISURE PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,07-03-14,Andaman and Nicobar Islands,10000000,10000000,55101,ABERDEEN BAZAR   PORT BLAIRAndaman IslandsIN744101,babu.badat@gmail.com,0,0
U55101AN2014PTC000215,FALCON RESORT (INDIA) PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,25-02-14,Andaman and Nicobar Islands,20000000,8980000,55101,"72 R P ROAD, NEAR DIGNABAD SCHOOLDIGNABAD, UNDER PORT BLAIR TEHSIL  PORT BLAIRAndaman IslandsIN744101",ROC@VLP.CO.IN,31-03-14,31-03-15
U74999AN2016PTC005300,DEEP SEA RESORT (ANDAMAN) PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,20-05-16,Andaman and Nicobar Islands,1000000,300000,74999,SUKHEN MANDALRAM NAGAR  PORT BLAIRAndaman IslandsIN744101,ROC@VLP.CO.IN,0,0
U74999AN2016PTC000294,KITE INFRATECH PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,18-03-16,Andaman and Nicobar Islands,100000,100000,74999,PLOT NO.1199/2NEAR ANIDCO PETROL PUMP GOALGHAR  PORTBLAIRAndaman IslandsIN744103,prasanna1970@gmail.com,0,0
U74999AN2016PTC000291,ANDAMAN LEISURE PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,16-03-16,Andaman and Nicobar Islands,100000,100000,74999,KalawatiPhonix bay  Port BlairAndaman IslandsIN744102,roc@vlp.co.in,0,0
U74999AN2015PTC000241,OASIS PLAZA PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,19-01-15,Andaman and Nicobar Islands,200000,100000,74999,JUNGLIGHATSOUTH ANDAMAN  PORT BLAIRAndaman IslandsIN744103,babu.badat@gmail.com,0,0
U74999AN2014PTC000240,MU STUDIOS PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,24-12-14,Andaman and Nicobar Islands,1000000,600000,74999,"SRI RAM COMPLEXOPP TO OLD TAXI STAND, ABERDEEN BAZAR  PORT BLAIR IN744101",nmkathiravan@gmail.com,31-03-15,31-03-15
U74999AN2014PTC000221,DAAM UDYOG INDIA PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,27-03-14,Andaman and Nicobar Islands,1000000,100000,74999,Middle Point   PORT BLAIR IN744101,saidheerajsingh@gmail.com,0,0
U74999AN2012PTC000173,ANDAMAN INNOVATIVE SYSTEMS & LOGISTICSPRIVATE LIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,16-04-12,Andaman and Nicobar Islands,500000,100000,74999,"NO.7, FIRST FLOOR, TAMIZHAR SANGAM BUILDINGM.A.ROAD, PHOENIX BAY, PORT BLAIR  PORT BLAIRAndaman IslandsIN744101",isl_pb@rediffmail.com,0,0
U74999AN2012PTC000171,BEST FOR YOU GOOD APPLIANCES PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,19-03-12,Andaman and Nicobar Islands,100000,100000,74999,"C 269, Netaj NagarProthara, Port Blair  South Andaman IN744101",mca@bmcgroup.in,0,0
U74999AN2011PTC000159,OCEAN TRIBE SCUBA PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,22-07-11,Andaman and Nicobar Islands,4500000,400000,74999,"NEXT TO SEA VIEW BEACH RESORT, GOVIND NAGAR,VILLAGE NO. 3, HAVELOCK,  SOUTH ANDAMAN IN744211",ocean.tribe.scuba@gmail.com,31-03-16,31-03-16
U74999AN2011PTC000150,VANGUARD SHIPPING SERVICES PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,24-01-11,Andaman and Nicobar Islands,500000,100000,74999,NO 164 HOTEL JAI MATHI 1st FLOORPHONEIX BAY  PORT BLAIR IN744101,ganesh1278@gamil.com,31-03-12,0
U74999AN2009PTC000118,KRISHPRATAP PLACEMENT SERVICES PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,22-06-09,Andaman and Nicobar Islands,200000,100000,74999,M.B 171 M.G ROADJUNGLIGHAT  PORT BLAIRAndaman IslandsIN744101,kuldeep.portblair@rediffmail.com,0,0
U74999AN1988SGC000028,ANDAMAN AND NICOBAR ISLANDS INTEGRATEDDEVELOPMENT CORPORATION LIMITED.  ,Private,Company limited by Shares,State Govt company,ACTIVE,28-06-88,Andaman and Nicobar Islands,500000000,109700600,74999,"VIKAS BHAVANPOST BOX NO.180,  PORT BLAIR IN744101",aniidco@gmail.com,31-03-15,31-03-15
U74999AN1983PTC000011,ANDAMAN INDUSTRIAL ENTERPRISES PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,"INACTIVE UNDER SECTION 455 OF CA, 2013",07-12-83,Andaman and Nicobar Islands,2500000,0,74999,xxxx    IN744104, ,0,0
U74999AN1976PTC000004,ORIENT TRADING COMPANY PRIVATE LIMITED.   ,Private,Company limited by Shares,Non-govt company,"INACTIVE UNDER SECTION 455 OF CA, 2013",24-03-76,Andaman and Nicobar Islands,100000,0,74999,xxxx    IN744104, ,0,0
U74995AN2016PTC005297,TALK AND TRIP MARKETING PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,30-04-16,Andaman and Nicobar Islands,100000,100000,74995,"Room No. 1, Ground Floor, RCC Building,DP Road, Near Reliance, Lillypur, Haddo,  Port Blair TehsilAndaman IslandsIN744101",vinaykhannadiamond@gmail.com,0,0
U55101AN2013PTC000196,BLUE GREEN VENTURES PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,06-06-13,Andaman and Nicobar Islands,100000,100000,55101,1/86 FIRST FLOORJ N ROAD HADDO  PORT BLAIRAndaman IslandsIN744102,chendooran.pathmanathan@gmail.com,31-03-15,31-03-15
U55101AN2013PTC000190,BLUE GREEN BEACH RESORT PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,05-04-13,Andaman and Nicobar Islands,100000,100000,55101,C 19 KODIYAGHAT BIMBLITAN MAKHAPAHAR   PORT BLAIRAndaman IslandsIN744105,ROC@VLP.CO.IN,0,0
U55101AN2010PTC000146,ANDAMAN DOWN UNDER RESORTS PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,02-11-10,Andaman and Nicobar Islands,2000000,600000,55101,8/27 SAHAJEEVAN COLONYHADDO  PORT BLAIR IN744101,babu.badat@gmail.com,31-03-15,31-03-15
U55101AN2009PTC000125,MUNJOH RESORTS PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,01-12-09,Andaman and Nicobar Islands,1000000,1000000,55101,HAVELOCK   PORT BLAIR IN744206,ROC@VLP.CO.IN,31-03-16,31-03-16
U55101AN2008PTC000104,ABERDEEN HOTELS & ESTATES PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,25-11-08,Andaman and Nicobar Islands,1000000,100000,55101,ABEERDEEN BAZAR   PORT BLAIR IN744101,roybagchi@gmail.com,31-03-15,31-03-15
U55101AN2008PTC000101,BLUE PLANET HOTELS PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,18-08-08,Andaman and Nicobar Islands,500000,100000,55101,ABERDEEN BAZAR   PORT BLAIR IN744101,ROC@VLP.CO.IN,31-03-14,31-03-14
U55101AN2008PTC000099,HOTEL SARVOTTAM (ANDAMAN) PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,06-06-08,Andaman and Nicobar Islands,200000,200000,55101,"No.15, TEYLARBAD   PORT BLAIRAndaman IslandsIN744103",roc@vlp.co.in,31-03-15,31-03-15
U55101AN2008PTC000094,CORAL SEA RESORT (ANDAMAN) PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,31-01-08,Andaman and Nicobar Islands,200000,200000,55101,BURMANALLAPO BIMBLITAN  PORT BLAIR IN744103,ROC@VLP.CO.IN,31-03-16,31-03-16
U55101AN2007PTC000082,GOLDEN REST ROOM PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,26-03-07,Andaman and Nicobar Islands,1000000,100000,55101,Golden Rest roomPrem Nagar  Port Blair IN744101, ,0,0
U55101AN2004PTC000071,SUN SEA RESORT PRIVATE LIMITED.   ,Private,Company limited by Shares,Non-govt company,ACTIVE,20-05-04,Andaman and Nicobar Islands,1000000,950000,55101,109 MG ROADMIDDLE POINT  PORT BLAIR IN744101,roybagchi@gmail.com,31-03-15,31-03-15
U55101AN2001PTC000067,HOTEL APARUPA (ANDAMANS) PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,06-12-01,Andaman and Nicobar Islands,1000000,337000,55101,Goal GuarLink Road  Port Blair IN744101,roybagchi@gmail.com,31-03-15,31-03-15
